date,ticker,action,weight_before,weight_after,weight_change,estimated_dollars_traded,estimated_fee,long_probability,portfolio_before_trades
2025-03-04,AMD,BUY,0.09521917574128547,0.1,0.004780824258714539,478.8548173867037,0.4788548173867037,0.9999998807907104,100161.56032379603
2025-03-04,AVGO,BUY,0.09299257963209473,0.1,0.007007420367905276,701.8741578941413,0.7018741578941413,0.9999998807907104,100161.56032379603
2025-03-04,CAT,BUY,0.0,0.1,0.1,10016.156032379604,10.016156032379604,0.9999997615814209,100161.56032379603
2025-03-04,CRM,BUY,0.09147462630118647,0.1,0.008525373698813538,853.9147320166162,0.8539147320166162,0.9999998807907104,100161.56032379603
2025-03-04,DHR,SELL,0.10378819378644477,0.0,-0.10378819378644477,10395.58743283882,10.39558743283882,0.9999974966049194,100161.56032379603
2025-03-04,LMT,SELL,0.10721747893447585,0.0,-0.10721747893447585,10739.069984060832,10.739069984060832,0.9999955892562866,100161.56032379603
2025-03-04,MU,SELL,0.10953428404389481,0.0,-0.10953428404389481,10971.124798786379,10.971124798786379,0.9999995231628418,100161.56032379603
2025-03-04,NVDA,SELL,0.10737671285336568,0.1,-0.007376712853365677,738.8630694537078,0.7388630694537078,0.9999997615814209,100161.56032379603
2025-03-04,ORCL,SELL,0.10086763071181296,0.1,-0.00086763071181295,86.90324588003088,0.08690324588003089,0.9999997615814209,100161.56032379603
2025-03-04,PYPL,BUY,0.0,0.1,0.1,10016.156032379604,10.016156032379604,0.9999998807907104,100161.56032379603
2025-03-04,SCHW,BUY,0.0,0.1,0.1,10016.156032379604,10.016156032379604,0.9999998807907104,100161.56032379603
2025-03-04,TSLA,BUY,0.07657291922299862,0.1,0.023427080777001383,2346.4929644560666,2.3464929644560666,1.0,100161.56032379603
2025-03-04,UPS,SELL,0.11495639877244025,0.0,-0.11495639877244025,11514.212270252126,11.514212270252127,0.9999953508377075,100161.56032379603
2025-04-01,ACN,BUY,0.09415553196197225,0.1,0.005844468038027753,563.3303257647772,0.5633303257647772,0.9999997615814209,96386.92898984114
2025-04-01,ADBE,BUY,0.0,0.1,0.1,9638.692898984114,9.638692898984115,0.9999998807907104,96386.92898984114
2025-04-01,AMD,SELL,0.10591583443139499,0.0,-0.10591583443139499,10208.90201223864,10.208902012238639,0.9999996423721313,96386.92898984114
2025-04-01,AVGO,BUY,0.09360648624753838,0.1,0.006393513752461624,616.2511560540913,0.6162511560540913,1.0,96386.92898984114
2025-04-01,CAT,SELL,0.10503768488109738,0.1,-0.005037684881097376,485.5669749075291,0.4855669749075291,0.9999997615814209,96386.92898984114
2025-04-01,CRM,BUY,0.09763072970849937,0.1,0.002369270291500636,228.366687344612,0.228366687344612,0.9999998807907104,96386.92898984114
2025-04-01,NKE,BUY,0.0,0.1,0.1,9638.692898984114,9.638692898984115,0.9999998807907104,96386.92898984114
2025-04-01,NVDA,BUY,0.09860552817992173,0.1,0.0013944718200782774,134.40885630021944,0.13440885630021945,0.9999998807907104,96386.92898984114
2025-04-01,ORCL,BUY,0.09358456909509325,0.1,0.00641543090490676,618.3636830704802,0.6183636830704802,0.9999998807907104,96386.92898984114
2025-04-01,PYPL,SELL,0.10170062928149505,0.1,-0.0017006292814950447,163.91843379350743,0.16391843379350743,0.9999998807907104,96386.92898984114
2025-04-01,SCHW,SELL,0.10730541747233048,0.0,-0.10730541747233048,10342.839654130776,10.342839654130776,0.9999974966049194,96386.92898984114
2025-04-01,TSLA,SELL,0.10245758874065684,0.1,-0.002457588740656838,236.87943143192376,0.23687943143192378,0.9999997615814209,96386.92898984114
2025-04-30,ACN,SELL,0.09667075786460594,0.0,-0.09667075786460594,9236.635346539673,9.236635346539673,0.9999996423721313,95547.35631095618
2025-04-30,ADBE,SELL,0.09867084316362844,0.0,-0.09867084316362844,9427.73820925768,9.427738209257681,0.9999990463256836,95547.35631095618
2025-04-30,AVGO,SELL,0.11516430472491827,0.1,-0.015164304724918268,1448.909226759682,1.4489092267596821,0.9999996423721313,95547.35631095618
2025-04-30,CAT,SELL,0.09479090344926537,0.0,-0.09479090344926537,9057.020226904404,9.057020226904404,0.9999983310699463,95547.35631095618
2025-04-30,CRM,SELL,0.10043534818797879,0.1,-0.0004353481879787874,41.59636843613833,0.04159636843613833,0.9999996423721313,95547.35631095618
2025-04-30,MU,BUY,0.0,0.1,0.1,9554.735631095618,9.55473563109562,0.9999998807907104,95547.35631095618
2025-04-30,NKE,BUY,0.0878169862044344,0.1,0.012183013795565606,1164.0547600662017,1.1640547600662017,0.9999998807907104,95547.35631095618
2025-04-30,NVDA,BUY,0.09970784618880058,0.1,0.0002921538111994304,27.914524296275797,0.0279145242962758,0.9999998807907104,95547.35631095618
2025-04-30,ORCL,SELL,0.10032624736363949,0.1,-0.00032624736363948137,31.172073099171616,0.031172073099171617,0.9999996423721313,95547.35631095618
2025-04-30,PYPL,SELL,0.10043720180274128,0.1,-0.0004372018027412744,41.773476426312925,0.041773476426312926,0.9999996423721313,95547.35631095618
2025-04-30,TSLA,SELL,0.10597956104998763,0.1,-0.0059795610499876195,571.3312502262824,0.5713312502262824,0.9999997615814209,95547.35631095618
2025-04-30,TXN,BUY,0.0,0.1,0.1,9554.735631095618,9.55473563109562,0.9999998807907104,95547.35631095618
2025-04-30,UNH,BUY,0.0,0.1,0.1,9554.735631095618,9.55473563109562,0.9999998807907104,95547.35631095618
2025-05-29,AMT,BUY,0.0,0.1,0.1,10753.353136186139,10.753353136186139,0.9999988079071045,107533.53136186137
2025-05-29,AVGO,SELL,0.11163534863789691,0.0,-0.11163534863789691,12004.543263845615,12.004543263845616,0.7974178791046143,107533.53136186137
2025-05-29,BRK-B,BUY,0.0,0.1,0.1,10753.353136186139,10.753353136186139,0.9999990463256836,107533.53136186137
2025-05-29,CRM,SELL,0.08820649701152766,0.0,-0.08820649701152766,9485.15611270904,9.48515611270904,0.9995337724685669,107533.53136186137
2025-05-29,CVS,BUY,0.0,0.1,0.1,10753.353136186139,10.753353136186139,0.9999995231628418,107533.53136186137
2025-05-29,DUK,BUY,0.0,0.1,0.1,10753.353136186139,10.753353136186139,0.9999992847442627,107533.53136186137
2025-05-29,LLY,BUY,0.0,0.1,0.1,10753.353136186139,10.753353136186139,0.9999997615814209,107533.53136186137
2025-05-29,MRK,BUY,0.0,0.1,0.1,10753.353136186139,10.753353136186139,0.9999991655349731,107533.53136186137
2025-05-29,MU,SELL,0.1117043345635022,0.0,-0.1117043345635022,12011.961564040219,12.011961564040218,0.9996541738510132,107533.53136186137
2025-05-29,NKE,BUY,0.09673314924716946,0.1,0.0032668507528305496,351.29599788402436,0.3512959978840244,0.9999982118606567,107533.53136186137
2025-05-29,NVDA,SELL,0.11347591734072802,0.0,-0.11347591734072802,12202.466116175166,12.202466116175167,0.023871470242738724,107533.53136186137
2025-05-29,ORCL,SELL,0.10279418818481309,0.0,-0.10279418818481309,11053.822058988679,11.053822058988679,0.999889612197876,107533.53136186137
2025-05-29,PYPL,SELL,0.09566286837448593,0.0,-0.09566286837448593,10286.966056513398,10.286966056513398,0.9999974966049194,107533.53136186137
2025-05-29,TMO,BUY,0.0,0.1,0.1,10753.353136186139,10.753353136186139,0.9999988079071045,107533.53136186137
2025-05-29,TMUS,BUY,0.0,0.1,0.1,10753.353136186139,10.753353136186139,0.9999994039535522,107533.53136186137
2025-05-29,TSLA,SELL,0.11280079506746647,0.0,-0.11280079506746647,12129.867834030303,12.129867834030303,0.9921368360519409,107533.53136186137
2025-05-29,TXN,SELL,0.10263510069155929,0.0,-0.10263510069155929,11036.714819043591,11.036714819043592,0.9999852180480957,107533.53136186137
2025-05-29,UNH,BUY,0.06435180088085055,0.1,0.03564819911914946,3833.3767379729375,3.8333767379729373,1.0,107533.53136186137
2025-06-27,ADP,BUY,0.0,0.1,0.1,11199.591912937605,11.199591912937606,0.9999992847442627,111995.91912937604
2025-06-27,AMGN,BUY,0.0,0.1,0.1,11199.591912937605,11.199591912937606,0.999998927116394,111995.91912937604
2025-06-27,AMT,BUY,0.09844875700564283,0.1,0.0015512429943571743,173.73288494603722,0.17373288494603722,0.9999915361404419,111995.91912937604
2025-06-27,BRK-B,BUY,0.09197243053122749,0.1,0.008027569468772519,899.0550210300952,0.8990550210300952,0.9999988079071045,111995.91912937604
2025-06-27,CVS,SELL,0.1045726885668903,0.0,-0.1045726885668903,11711.714371878872,11.711714371878871,0.9999306201934814,111995.91912937604
2025-06-27,DUK,BUY,0.09707497473139996,0.1,0.0029250252686000427,327.59089343351184,0.32759089343351183,0.9999862909317017,111995.91912937604
2025-06-27,LLY,SELL,0.10286942066224927,0.1,-0.002869420662249267,321.3634044374295,0.3213634044374295,0.9999979734420776,111995.91912937604
2025-06-27,MRK,SELL,0.10023566374983996,0.0,-0.10023566374983996,11225.985291206405,11.225985291206406,0.19940347969532013,111995.91912937604
2025-06-27,NKE,SELL,0.11313879924045687,0.0,-0.11313879924045687,12671.08381012892,12.67108381012892,7.324987336687627e-07,111995.91912937604
2025-06-27,TMO,SELL,0.09703041307301595,0.0,-0.09703041307301595,10867.010295615446,10.867010295615446,0.9999707937240601,111995.91912937604
2025-06-27,TMUS,BUY,0.09458001249719049,0.1,0.005419987502809517,607.0164820468835,0.6070164820468835,0.999998927116394,111995.91912937604
2025-06-27,TSLA,BUY,0.0,0.1,0.1,11199.591912937605,11.199591912937606,0.9999991655349731,111995.91912937604
2025-06-27,UNH,SELL,0.10007683994208713,0.1,-7.683994208712575e-05,8.605759939895673,0.008605759939895673,0.9999825954437256,111995.91912937604
2025-06-27,V,BUY,0.0,0.1,0.1,11199.591912937605,11.199591912937606,0.9999991655349731,111995.91912937604
2025-07-28,ADP,SELL,0.09994729250373069,0.0,-0.09994729250373069,11317.0864576971,11.3170864576971,0.9999988079071045,113230.5455625491
2025-07-28,AMGN,SELL,0.10744262416217439,0.0,-0.10744262416217439,12165.786950554926,12.165786950554926,0.9999972581863403,113230.5455625491
2025-07-28,AMT,SELL,0.10174485177308915,0.0,-0.10174485177308915,11520.625074447575,11.520625074447574,0.999996542930603,113230.5455625491
2025-07-28,BRK-B,SELL,0.0980171084887728,0.0,-0.0980171084887728,11098.530668647307,11.098530668647307,0.9999980926513672,113230.5455625491
2025-07-28,DUK,SELL,0.09940173609121307,0.0,-0.09940173609121307,11255.312807472583,11.255312807472583,0.9999969005584717,113230.5455625491
2025-07-28,IBM,BUY,0.0,0.1,0.1,11323.05455625491,11.323054556254911,0.9999997615814209,113230.5455625491
2025-07-28,INTC,BUY,0.0,0.1,0.1,11323.05455625491,11.323054556254911,0.9999998807907104,113230.5455625491
2025-07-28,LLY,SELL,0.10298929842186794,0.0,-0.10298929842186794,11661.534447412283,11.661534447412283,0.9999946355819702,113230.5455625491
2025-07-28,LMT,BUY,0.0,0.1,0.1,11323.05455625491,11.323054556254911,0.9999997615814209,113230.5455625491
2025-07-28,MU,BUY,0.0,0.1,0.1,11323.05455625491,11.323054556254911,0.9999998807907104,113230.5455625491
2025-07-28,NFLX,BUY,0.0,0.1,0.1,11323.05455625491,11.323054556254911,0.9999997615814209,113230.5455625491
2025-07-28,PM,BUY,0.0,0.1,0.1,11323.05455625491,11.323054556254911,0.9999997615814209,113230.5455625491
2025-07-28,TMUS,SELL,0.10006203420308658,0.1,-6.203420308657781e-05,7.024166659031173,0.007024166659031173,0.9999991655349731,113230.5455625491
2025-07-28,TSLA,SELL,0.09942548443736526,0.0,-0.09942548443736526,11258.001845663604,11.258001845663605,0.9999971389770508,113230.5455625491
2025-07-28,TXN,BUY,0.0,0.1,0.1,11323.05455625491,11.323054556254911,0.9999997615814209,113230.5455625491
2025-07-28,UNH,BUY,0.09019786641035131,0.1,0.009802133589648696,1109.9009340329096,1.1099009340329096,0.9999996423721313,113230.5455625491
2025-07-28,V,SELL,0.10077170350834769,0.1,-0.000771703508347682,87.3804092627412,0.0873804092627412,0.9999991655349731,113230.5455625491
2025-08-25,AMAT,BUY,0.0,0.1,0.1,11902.41121701702,11.90241121701702,0.9999998807907104,119024.11217017018
2025-08-25,AMD,BUY,0.0,0.1,0.1,11902.41121701702,11.90241121701702,0.9999997615814209,119024.11217017018
2025-08-25,DE,BUY,0.0,0.1,0.1,11902.41121701702,11.90241121701702,0.9999997615814209,119024.11217017018
2025-08-25,IBM,BUY,0.08699900327126388,0.1,0.013000996728736128,1547.4320929651044,1.5474320929651044,0.9999998807907104,119024.11217017018
2025-08-25,INTC,SELL,0.11277494578113048,0.0,-0.11277494578113048,13422.937796638134,13.422937796638134,0.9999818801879883,119024.11217017018
2025-08-25,INTU,BUY,0.0,0.1,0.1,11902.41121701702,11.90241121701702,0.9999998807907104,119024.11217017018
2025-08-25,LLY,BUY,0.0,0.1,0.1,11902.41121701702,11.90241121701702,0.9999998807907104,119024.11217017018
2025-08-25,LMT,SELL,0.10094515396942065,0.0,-0.10094515396942065,12014.907329091422,12.014907329091422,0.9999912977218628,119024.11217017018
2025-08-25,MU,BUY,0.09941208726262923,0.1,0.0005879127373707715,69.97579159909051,0.06997579159909051,0.9999997615814209,119024.11217017018
2025-08-25,NFLX,SELL,0.09851308872750235,0.0,-0.09851308872750235,11725.432922932167,11.725432922932168,0.9999948740005493,119024.11217017018
2025-08-25,NOW,BUY,0.0,0.1,0.1,11902.41121701702,11.90241121701702,0.9999997615814209,119024.11217017018
2025-08-25,ORCL,BUY,0.0,0.1,0.1,11902.41121701702,11.90241121701702,0.9999998807907104,119024.11217017018
2025-08-25,PM,SELL,0.10077778422887526,0.1,-0.0007777842288752557,92.57507730183775,0.09257507730183775,0.9999992847442627,119024.11217017018
2025-08-25,TMUS,SELL,0.10040154446778825,0.0,-0.10040154446778825,11950.204690792358,11.950204690792358,0.9998770952224731,119024.11217017018
2025-08-25,TXN,SELL,0.10413759954777713,0.0,-0.10413759954777713,12394.885329706887,12.394885329706888,0.9999597072601318,119024.11217017018
2025-08-25,UNH,SELL,0.10265455680595587,0.0,-0.10265455680595587,12218.367484051198,12.218367484051198,0.9999945163726807,119024.11217017018
2025-08-25,V,SELL,0.09338423593765638,0.0,-0.09338423593765638,11114.97577316925,11.11497577316925,0.9999761581420898,119024.11217017018
2025-09-23,AMAT,SELL,0.1101010025797281,0.0,-0.1101010025797281,14738.100465982747,14.738100465982747,0.13764122128486633,133859.8207160771
2025-09-23,AMD,BUY,0.08745300857318318,0.1,0.012546991426816825,1679.5380229198568,1.6795380229198569,0.9999996423721313,133859.8207160771
2025-09-23,CMCSA,BUY,0.0,0.1,0.1,13385.982071607712,13.385982071607712,0.9999996423721313,133859.8207160771
2025-09-23,CRM,BUY,0.0,0.1,0.1,13385.982071607712,13.385982071607712,0.9999994039535522,133859.8207160771
2025-09-23,DE,BUY,0.08583648485097424,0.1,0.014163515149025765,1895.9255985580312,1.8959255985580312,0.9999994039535522,133859.8207160771
2025-09-23,IBM,SELL,0.10095731783842846,0.0,-0.10095731783842846,13514.128465828047,13.514128465828048,0.9724401235580444,133859.8207160771
2025-09-23,INTU,SELL,0.09449623153638387,0.0,-0.09449623153638387,12649.248611805257,12.649248611805257,0.9999827146530151,133859.8207160771
2025-09-23,LLY,SELL,0.09538552182328211,0.0,-0.09538552182328211,12768.288850174004,12.768288850174004,0.9999985694885254,133859.8207160771
2025-09-23,MU,SELL,0.12691599041397497,0.0,-0.12691599041397497,16988.951722818052,16.98895172281805,0.0007134003099054098,133859.8207160771
2025-09-23,NKE,BUY,0.0,0.1,0.1,13385.982071607712,13.385982071607712,0.9999997615814209,133859.8207160771
2025-09-23,NOW,BUY,0.09360625734274208,0.1,0.006393742657257923,855.86524580528,0.85586524580528,0.9999991655349731,133859.8207160771
2025-09-23,ORCL,SELL,0.11836790403831353,0.1,-0.018367904038313523,2458.724341498757,2.458724341498757,0.9999990463256836,133859.8207160771
2025-09-23,PM,BUY,0.08688028100298952,0.1,0.01311971899701049,1756.2032327851352,1.7562032327851353,0.9999992847442627,133859.8207160771
2025-09-23,TGT,BUY,0.0,0.1,0.1,13385.982071607712,13.385982071607712,0.9999995231628418,133859.8207160771
2025-09-23,TXN,BUY,0.0,0.1,0.1,13385.982071607712,13.385982071607712,0.9999996423721313,133859.8207160771
2025-10-21,ABBV,BUY,0.0,0.1,0.1,13858.400552161269,13.85840055216127,0.9999995231628418,138584.00552161268
2025-10-21,ABT,BUY,0.0,0.1,0.1,13858.400552161269,13.85840055216127,0.9999995231628418,138584.00552161268
2025-10-21,AMD,SELL,0.14273750218893386,0.0,-0.14273750218893386,19781.13479149241,19.781134791492413,0.9999493360519409,138584.00552161268
2025-10-21,CMCSA,BUY,0.09242144701648201,0.1,0.0075785529835179916,1050.2662285136917,1.0502662285136917,0.9999986886978149,138584.00552161268
2025-10-21,COP,BUY,0.0,0.1,0.1,13858.400552161269,13.85840055216127,0.9999997615814209,138584.00552161268
2025-10-21,CRM,SELL,0.10392241769121682,0.0,-0.10392241769121682,14401.98490713893,14.401984907138932,0.9977911710739136,138584.00552161268
2025-10-21,DE,BUY,0.09439001989358302,0.1,0.005609980106416987,777.4535140438289,0.7774535140438289,0.9999990463256836,138584.00552161268
2025-10-21,NKE,BUY,0.09298964156178764,0.1,0.0070103584382123635,971.5235525097062,0.9715235525097062,0.9999998807907104,138584.00552161268
2025-10-21,NOW,SELL,0.09792402432783043,0.0,-0.09792402432783043,13570.703528146587,13.570703528146588,0.9999876022338867,138584.00552161268
2025-10-21,NVDA,BUY,0.0,0.1,0.1,13858.400552161269,13.85840055216127,0.9999994039535522,138584.00552161268
2025-10-21,ORCL,BUY,0.08474039563371207,0.1,0.01525960436628794,2114.737095755273,2.114737095755273,0.9999998807907104,138584.00552161268
2025-10-21,PFE,BUY,0.0,0.1,0.1,13858.400552161269,13.85840055216127,0.9999997615814209,138584.00552161268
2025-10-21,PM,SELL,0.09039271952819285,0.0,-0.09039271952819285,12526.985142208663,12.526985142208664,0.9999533891677856,138584.00552161268
2025-10-21,TGT,SELL,0.10463227401906629,0.0,-0.10463227401906629,14500.359640397173,14.500359640397173,0.9999406337738037,138584.00552161268
2025-10-21,TXN,SELL,0.0958495581391947,0.0,-0.0958495581391947,13283.215694406294,13.283215694406294,0.9999910593032837,138584.00552161268
2025-10-21,VZ,BUY,0.0,0.1,0.1,13858.400552161269,13.85840055216127,0.9999995231628418,138584.00552161268
2025-11-18,ABBV,SELL,0.10304045393158573,0.0,-0.10304045393158573,13989.131613768013,13.989131613768013,0.9999947547912598,135763.4897751535
2025-11-18,ABT,SELL,0.10391415786727079,0.0,-0.10391415786727079,14107.748709106903,14.107748709106904,0.9998584985733032,135763.4897751535
2025-11-18,AMD,BUY,0.0,0.1,0.1,13576.34897751535,13.57634897751535,0.9999998807907104,135763.4897751535
2025-11-18,BA,BUY,0.0,0.1,0.1,13576.34897751535,13.57634897751535,0.9999998807907104,135763.4897751535
2025-11-18,CMCSA,BUY,0.09306945950320106,0.1,0.006930540496798948,940.9143638734512,0.9409143638734512,0.9999997615814209,135763.4897751535
2025-11-18,COP,SELL,0.10678752377222185,0.0,-0.10678752377222185,14497.846891764002,14.497846891764002,0.9999964237213135,135763.4897751535
2025-11-18,DE,SELL,0.10505841307288462,0.0,-0.10505841307288462,14263.096789014422,14.263096789014423,0.9999978542327881,135763.4897751535
2025-11-18,INTC,BUY,0.0,0.1,0.1,13576.34897751535,13.57634897751535,0.9999998807907104,135763.4897751535
2025-11-18,META,BUY,0.0,0.1,0.1,13576.34897751535,13.57634897751535,0.9999998807907104,135763.4897751535
2025-11-18,NKE,BUY,0.09319364518705808,0.1,0.006806354812941923,924.0544820529075,0.9240544820529075,0.9999997615814209,135763.4897751535
2025-11-18,NOW,BUY,0.0,0.1,0.1,13576.34897751535,13.57634897751535,0.9999998807907104,135763.4897751535
2025-11-18,NVDA,SELL,0.10206034375447146,0.1,-0.00206034375447145,279.71945824348603,0.27971945824348604,0.9999998807907104,135763.4897751535
2025-11-18,ORCL,BUY,0.08169533055214512,0.1,0.018304669447854888,2485.1058034214116,2.4851058034214115,0.9999998807907104,135763.4897751535
2025-11-18,PFE,SELL,0.10624781438628317,0.0,-0.10624781438628317,14424.574062064561,14.424574062064561,0.9999909400939941,135763.4897751535
2025-11-18,PYPL,BUY,0.0,0.1,0.1,13576.34897751535,13.57634897751535,0.9999998807907104,135763.4897751535
2025-11-18,VZ,SELL,0.1049328579728778,0.0,-0.1049328579728778,14246.050990478429,14.246050990478428,0.9999957084655762,135763.4897751535
2025-12-17,AMD,BUY,0.08642116201534641,0.1,0.013578837984653591,1832.768021400378,1.832768021400378,0.9999998807907104,134972.37565333053
2025-12-17,AVGO,BUY,0.0,0.1,0.1,13497.237565333053,13.497237565333053,0.9999998807907104,134972.37565333053
2025-12-17,BA,SELL,0.10930602348993194,0.0,-0.10930602348993194,14753.293663654866,14.753293663654865,0.9999963045120239,134972.37565333053
2025-12-17,CMCSA,SELL,0.11132734335690378,0.0,-0.11132734335690378,15026.116008055327,15.026116008055327,0.3154096007347107,134972.37565333053
2025-12-17,GOOGL,BUY,0.0,0.1,0.1,13497.237565333053,13.497237565333053,0.9999997615814209,134972.37565333053
2025-12-17,INTC,SELL,0.10549216432453958,0.1,-0.00549216432453957,741.2904663615751,0.7412904663615751,0.9999998807907104,134972.37565333053
2025-12-17,MDT,BUY,0.0,0.1,0.1,13497.237565333053,13.497237565333053,0.9999996423721313,134972.37565333053
2025-12-17,META,SELL,0.10925616989912075,0.0,-0.10925616989912075,14746.564806068229,14.746564806068228,0.9999984502792358,134972.37565333053
2025-12-17,NFLX,BUY,0.0,0.1,0.1,13497.237565333053,13.497237565333053,0.9999997615814209,134972.37565333053
2025-12-17,NKE,SELL,0.1062774917782658,0.0,-0.1062774917782658,14344.525543789838,14.344525543789837,0.9999978542327881,134972.37565333053
2025-12-17,NOW,BUY,0.09608922515019287,0.1,0.003910774849807133,527.8465721237657,0.5278465721237657,0.9999996423721313,134972.37565333053
2025-12-17,NVDA,BUY,0.09469240647679754,0.1,0.005307593523202467,716.3785068288674,0.7163785068288675,0.9999998807907104,134972.37565333053
2025-12-17,ORCL,BUY,0.08130939732186432,0.1,0.018690602678135687,2522.7150458604756,2.5227150458604757,0.9999998807907104,134972.37565333053
2025-12-17,PYPL,BUY,0.09982861618703634,0.1,0.00017138381296366578,23.132080384232037,0.023132080384232038,0.9999997615814209,134972.37565333053
2026-01-16,AMD,SELL,0.1113658834458448,0.0,-0.1113658834458448,15780.630152713216,15.780630152713217,0.9999375343322754,141700.75847678297
2026-01-16,AVGO,SELL,0.10286310136755056,0.1,-0.0028631013675505523,405.7036353778278,0.40570363537782783,0.9999988079071045,141700.75847678297
2026-01-16,CRM,BUY,0.0,0.1,0.1,14170.075847678298,14.170075847678298,0.9999995231628418,141700.75847678297
2026-01-16,GOOGL,SELL,0.10584152119839195,0.0,-0.10584152119839195,14997.823832148642,14.997823832148642,0.9997767806053162,141700.75847678297
2026-01-16,INTC,SELL,0.12396861441814641,0.0,-0.12396861441814641,17566.4466903672,17.5664466903672,0.9998468160629272,141700.75847678297
2026-01-16,INTU,BUY,0.0,0.1,0.1,14170.075847678298,14.170075847678298,0.9999995231628418,141700.75847678297
2026-01-16,MDT,BUY,0.09436542425892402,0.1,0.005634575741075981,798.423656205348,0.798423656205348,0.9999972581863403,141700.75847678297
2026-01-16,NFLX,BUY,0.08835051226972097,0.1,0.011649487730279032,1650.7412472465157,1.6507412472465157,0.9999997615814209,141700.75847678297
2026-01-16,NOW,BUY,0.07742802101841767,0.1,0.022571978981582336,3198.46654201222,3.1984665420122202,0.9999998807907104,141700.75847678297
2026-01-16,NVDA,SELL,0.10367996531536008,0.1,-0.0036799653153600786,521.453876354777,0.521453876354777,0.999998927116394,141700.75847678297
2026-01-16,ORCL,SELL,0.1021721429191915,0.1,-0.0021721429191914887,307.79429916940745,0.3077942991694075,0.9999996423721313,141700.75847678297
2026-01-16,PYPL,BUY,0.08996481378845177,0.1,0.010035186211548239,1421.9934976321397,1.4219934976321398,0.9999996423721313,141700.75847678297
2026-01-16,TSLA,BUY,0.0,0.1,0.1,14170.075847678298,14.170075847678298,0.9999996423721313,141700.75847678297
2026-02-17,AMZN,BUY,0.0,0.1,0.1,12192.617332233373,12.192617332233374,0.9999998807907104,121926.17332233372
