date,ticker,action,weight_before,weight_after,weight_change,estimated_dollars_traded,estimated_fee,long_probability,portfolio_before_trades
2025-03-04,AVGO,BUY,0.0910732808246398,0.1,0.008926719175360212,908.1572661840488,0.9081572661840488,0.9999998807907104,101734.71892011241
2025-03-04,CAT,BUY,0.0,0.1,0.1,10173.471892011243,10.173471892011243,0.9999997615814209,101734.71892011241
2025-03-04,CRM,BUY,0.0895866564932244,0.1,0.0104133435067756,1059.3985746803933,1.0593985746803933,0.9999998807907104,101734.71892011241
2025-03-04,DHR,SELL,0.10164607525027733,0.0,-0.10164607525027733,10340.93489491956,10.34093489491956,0.9999974966049194,101734.71892011241
2025-03-04,LMT,SELL,0.10500458253897436,0.0,-0.10500458253897436,10682.611689926302,10.682611689926302,0.9999955892562866,101734.71892011241
2025-03-04,MU,SELL,0.10727357778826675,0.1,-0.007273577788266747,739.9753918328904,0.7399753918328904,0.9999995231628418,101734.71892011241
2025-03-04,NVDA,SELL,0.10516055111917566,0.1,-0.005160551119175655,525.0072175822067,0.5250072175822068,0.9999997615814209,101734.71892011241
2025-03-04,ORCL,BUY,0.09878580619427187,0.1,0.0012141938057281393,123.52566554029383,0.12352566554029383,0.9999997615814209,101734.71892011241
2025-03-04,PYPL,BUY,0.0,0.1,0.1,10173.471892011243,10.173471892011243,0.9999998807907104,101734.71892011241
2025-03-04,SCHW,BUY,0.0,0.1,0.1,10173.471892011243,10.173471892011243,0.9999998807907104,101734.71892011241
2025-03-04,TSLA,BUY,0.07499251105207592,0.1,0.02500748894792408,2544.129859014874,2.544129859014874,1.0,101734.71892011241
2025-03-04,TXN,SELL,0.11389318314707941,0.0,-0.11389318314707941,11586.890974385009,11.586890974385009,0.9999698400497437,101734.71892011241
2025-03-04,UPS,SELL,0.11258377559201438,0.0,-0.11258377559201438,11453.678764818595,11.453678764818594,0.9999953508377075,101734.71892011241
2025-04-01,ACN,BUY,0.09460918537450376,0.1,0.005390814625496246,525.2325161762183,0.5252325161762182,0.9999997615814209,97431.01046214672
2025-04-01,AVGO,BUY,0.09405751063947256,0.1,0.00594248936052745,578.9827430567456,0.5789827430567456,1.0,97431.01046214672
2025-04-01,CAT,SELL,0.1055437877850981,0.1,-0.005543787785098092,540.1368456898134,0.5401368456898135,0.9999997615814209,97431.01046214672
2025-04-01,CRM,BUY,0.09810114881836575,0.1,0.0018988511816342563,185.00698934386688,0.1850069893438669,0.9999998807907104,97431.01046214672
2025-04-01,MU,SELL,0.10160794175713818,0.1,-0.0016079417571381732,156.66339016225194,0.15666339016225195,0.9999998807907104,97431.01046214672
2025-04-01,NKE,BUY,0.0,0.1,0.1,9743.101046214671,9.743101046214672,0.9999998807907104,97431.01046214672
2025-04-01,NVDA,BUY,0.09908061606271454,0.1,0.0009193839372854673,89.57650601239001,0.08957650601239002,0.9999998807907104,97431.01046214672
2025-04-01,ORCL,BUY,0.09403549108674479,0.1,0.005964508913255215,581.1281303289362,0.5811281303289362,0.9999998807907104,97431.01046214672
2025-04-01,PYPL,SELL,0.10219064759319049,0.1,-0.0021906475931904867,213.43700857101885,0.21343700857101885,0.9999998807907104,97431.01046214672
2025-04-01,SCHW,SELL,0.10782242835668777,0.0,-0.10782242835668777,10505.248145274512,10.505248145274512,0.9999974966049194,97431.01046214672
2025-04-01,TSLA,SELL,0.10295124252608416,0.1,-0.002951242526084155,287.54254143523764,0.28754254143523766,0.9999997615814209,97431.01046214672
2025-04-30,ACN,SELL,0.09776615869816585,0.0,-0.09776615869816585,9338.599487453093,9.338599487453093,0.9999996423721313,95519.75460429225
2025-04-30,AVGO,SELL,0.11646924064918583,0.0,-0.11646924064918583,11125.11328575849,11.125113285758491,0.9999996423721313,95519.75460429225
2025-04-30,CAT,SELL,0.095864989288802,0.0,-0.095864989288802,9157.000252009471,9.157000252009471,0.9999983310699463,95519.75460429225
2025-04-30,CRM,SELL,0.10157339494185678,0.0,-0.10157339494185678,9702.26575917102,9.70226575917102,0.9999996423721313,95519.75460429225
2025-04-30,FDX,BUY,0.0,0.1,0.1,9551.975460429225,9.551975460429224,0.9999997615814209,95519.75460429225
2025-04-30,INTC,BUY,0.0,0.1,0.1,9551.975460429225,9.551975460429224,0.9999998807907104,95519.75460429225
2025-04-30,MU,BUY,0.08845771783255219,0.1,0.01154228216744782,1102.5159602081142,1.1025159602081143,0.9999998807907104,95519.75460429225
2025-04-30,NKE,BUY,0.08881206270961489,0.1,0.011187937290385114,1068.6690245057964,1.0686690245057964,0.9999998807907104,95519.75460429225
2025-04-30,NVDA,SELL,0.10083765404495104,0.1,-0.0008376540449510361,80.01250881701576,0.08001250881701576,0.9999998807907104,95519.75460429225
2025-04-30,ORCL,SELL,0.10146305837932701,0.1,-0.0014630583793270036,139.7509773650689,0.13975097736506892,0.9999996423721313,95519.75460429225
2025-04-30,PYPL,SELL,0.10157528116619507,0.1,-0.0015752811661950694,150.47047042771635,0.15047047042771636,0.9999996423721313,95519.75460429225
2025-04-30,TSLA,SELL,0.10718044228934918,0.1,-0.007180442289349179,685.874085428916,0.685874085428916,0.9999997615814209,95519.75460429225
2025-04-30,TXN,BUY,0.0,0.1,0.1,9551.975460429225,9.551975460429224,0.9999998807907104,95519.75460429225
2025-04-30,UNH,BUY,0.0,0.1,0.1,9551.975460429225,9.551975460429224,0.9999998807907104,95519.75460429225
2025-05-29,BRK-B,BUY,0.0,0.1,0.1,10560.959439590508,10.560959439590508,0.9999990463256836,105609.59439590508
2025-05-29,CVS,BUY,0.0,0.1,0.1,10560.959439590508,10.560959439590508,0.9999995231628418,105609.59439590508
2025-05-29,DUK,BUY,0.0,0.1,0.1,10560.959439590508,10.560959439590508,0.9999992847442627,105609.59439590508
2025-05-29,FDX,BUY,0.09463610911813972,0.1,0.005363890881860289,566.4783404171587,0.5664783404171587,0.9999986886978149,105609.59439590508
2025-05-29,INTC,BUY,0.09104402537711014,0.1,0.00895597462288987,945.8368473434181,0.9458368473434181,0.9999996423721313,105609.59439590508
2025-05-29,LLY,BUY,0.0,0.1,0.1,10560.959439590508,10.560959439590508,0.9999997615814209,105609.59439590508
2025-05-29,MRK,BUY,0.0,0.1,0.1,10560.959439590508,10.560959439590508,0.9999991655349731,105609.59439590508
2025-05-29,MU,SELL,0.11368134704702434,0.0,-0.11368134704702434,12005.840952016362,12.005840952016362,0.9996541738510132,105609.59439590508
2025-05-29,NKE,BUY,0.09844520020122112,0.1,0.0015547997987788859,164.20177611587297,0.16420177611587297,0.9999982118606567,105609.59439590508
2025-05-29,NVDA,SELL,0.11548428084068234,0.0,-0.11548428084068234,12196.248058687253,12.196248058687253,0.02387232333421707,105609.59439590508
2025-05-29,ORCL,SELL,0.10461351164654699,0.0,-0.10461351164654699,11048.190533323119,11.048190533323119,0.999889612197876,105609.59439590508
2025-05-29,PYPL,SELL,0.09735597674883839,0.0,-0.09735597674883839,10281.725216461988,10.281725216461988,0.9999974966049194,105609.59439590508
2025-05-29,TMUS,BUY,0.0,0.1,0.1,10560.959439590508,10.560959439590508,0.9999994039535522,105609.59439590508
2025-05-29,TSLA,SELL,0.11479722245886254,0.0,-0.11479722245886254,12123.688101656957,12.123688101656958,0.9921368360519409,105609.59439590508
2025-05-29,TXN,SELL,0.10445158941676977,0.0,-0.10445158941676977,11031.089992312667,11.031089992312667,0.9999852180480957,105609.59439590508
2025-05-29,UNH,BUY,0.06549073714480476,0.1,0.03450926285519525,3644.5092530388433,3.6445092530388434,1.0,105609.59439590508
2025-06-27,ADP,BUY,0.0,0.1,0.1,11137.4689540738,11.1374689540738,0.9999992847442627,111374.68954073799
2025-06-27,AMGN,BUY,0.0,0.1,0.1,11137.4689540738,11.1374689540738,0.999998927116394,111374.68954073799
2025-06-27,BRK-B,BUY,0.09086504004552942,0.1,0.009134959954470584,1017.4033288962354,1.0174033288962354,0.9999988079071045,111374.68954073799
2025-06-27,COST,BUY,0.0,0.1,0.1,11137.4689540738,11.1374689540738,0.9999988079071045,111374.68954073799
2025-06-27,CVS,SELL,0.10331358516259867,0.0,-0.10331358516259867,11506.518472825022,11.506518472825023,0.9999306201934814,111374.68954073799
2025-06-27,DUK,BUY,0.09590614717752508,0.1,0.00409385282247493,455.95158712861934,0.45595158712861933,0.9999862909317017,111374.68954073799
2025-06-27,FDX,SELL,0.09905481139941583,0.0,-0.09905481139941583,11032.198867126292,11.032198867126292,0.9976909160614014,111374.68954073799
2025-06-27,INTC,SELL,0.1061111601263385,0.0,-0.1061111601263385,11818.097515878488,11.818097515878488,0.9999775886535645,111374.68954073799
2025-06-27,LLY,SELL,0.10163082538915856,0.1,-0.001630825389158555,181.63267141268727,0.18163267141268727,0.9999979734420776,111374.68954073799
2025-06-27,MRK,SELL,0.09902877025388762,0.0,-0.09902877025388762,11029.298542627803,11.029298542627803,0.19940830767154694,111374.68954073799
2025-06-27,NKE,SELL,0.11177655591255388,0.0,-0.11177655591255388,12449.07921269363,12.449079212693631,7.324968009925215e-07,111374.68954073799
2025-06-27,TMUS,BUY,0.09344122543977819,0.1,0.006558774560221817,730.4814804123952,0.7304814804123951,0.999998927116394,111374.68954073799
2025-06-27,TSLA,BUY,0.0,0.1,0.1,11137.4689540738,11.1374689540738,0.9999991655349731,111374.68954073799
2025-06-27,UNH,BUY,0.09887187909321433,0.1,0.0011281209067856707,125.6441157576699,0.1256441157576699,0.9999825954437256,111374.68954073799
2025-06-27,V,BUY,0.0,0.1,0.1,11137.4689540738,11.1374689540738,0.9999991655349731,111374.68954073799
2025-07-28,ADP,SELL,0.10075832975337547,0.0,-0.10075832975337547,11251.993937190799,11.251993937190798,0.9999988079071045,111673.08911066828
2025-07-28,AMGN,SELL,0.10831446113526895,0.0,-0.10831446113526895,12095.810470332906,12.095810470332907,0.9999972581863403,111673.08911066828
2025-07-28,BRK-B,SELL,0.09881246265889572,0.0,-0.09881246265889572,11034.692947751444,11.034692947751445,0.9999980926513672,111673.08911066828
2025-07-28,COST,BUY,0.09445599145653229,0.1,0.005544008543467718,619.1165601049768,0.6191165601049767,0.9999998807907104,111673.08911066828
2025-07-28,CVS,BUY,0.0,0.1,0.1,11167.30891106683,11.16730891106683,0.9999997615814209,111673.08911066828
2025-07-28,DUK,SELL,0.10020832570297565,0.0,-0.10020832570297565,11190.573285859271,11.190573285859271,0.9999969005584717,111673.08911066828
2025-07-28,INTC,BUY,0.0,0.1,0.1,11167.30891106683,11.16730891106683,0.9999998807907104,111673.08911066828
2025-07-28,LLY,SELL,0.10382499914025066,0.0,-0.10382499914025066,11594.45838090427,11.594458380904271,0.9999946355819702,111673.08911066828
2025-07-28,LMT,BUY,0.0,0.1,0.1,11167.30891106683,11.16730891106683,0.9999997615814209,111673.08911066828
2025-07-28,MU,BUY,0.0,0.1,0.1,11167.30891106683,11.16730891106683,0.9999998807907104,111673.08911066828
2025-07-28,NFLX,BUY,0.0,0.1,0.1,11167.30891106683,11.16730891106683,0.9999997615814209,111673.08911066828
2025-07-28,PM,BUY,0.0,0.1,0.1,11167.30891106683,11.16730891106683,0.9999997615814209,111673.08911066828
2025-07-28,TMUS,SELL,0.10087398188718377,0.1,-0.0008739818871837668,97.60025716858283,0.09760025716858282,0.9999991655349731,111673.08911066828
2025-07-28,TSLA,SELL,0.1002322667928436,0.0,-0.1002322667928436,11193.2468613215,11.193246861321501,0.9999971389770508,111673.08911066828
2025-07-28,UNH,BUY,0.09092977179188864,0.1,0.009070228208111361,1012.9004029385171,1.0129004029385171,0.9999996423721313,111673.08911066828
2025-07-28,V,SELL,0.10158940968078525,0.1,-0.0015894096807852476,177.4942889156898,0.1774942889156898,0.9999991655349731,111673.08911066828
2025-08-25,AMAT,BUY,0.0,0.1,0.1,11954.526973137177,11.954526973137177,0.9999998807907104,119545.26973137177
2025-08-25,AMD,BUY,0.0,0.1,0.1,11954.526973137177,11.954526973137177,0.9999997615814209,119545.26973137177
2025-08-25,COST,BUY,0.0941885830606948,0.1,0.005811416939305203,694.7274055307034,0.6947274055307034,0.9999991655349731,119545.26973137177
2025-08-25,CVS,SELL,0.11140001814790763,0.0,-0.11140001814790763,13317.345217571328,13.31734521757133,0.9996623992919922,119545.26973137177
2025-08-25,EMR,BUY,0.0,0.1,0.1,11954.526973137177,11.954526973137177,0.9999997615814209,119545.26973137177
2025-08-25,IBM,BUY,0.0,0.1,0.1,11954.526973137177,11.954526973137177,0.9999997615814209,119545.26973137177
2025-08-25,INTC,SELL,0.11075998803183758,0.0,-0.11075998803183758,13240.832644709531,13.240832644709531,0.9999818801879883,119545.26973137177
2025-08-25,INTU,BUY,0.0,0.1,0.1,11954.526973137177,11.954526973137177,0.9999998807907104,119545.26973137177
2025-08-25,LLY,BUY,0.0,0.1,0.1,11954.526973137177,11.954526973137177,0.9999998807907104,119545.26973137177
2025-08-25,LMT,SELL,0.09914155992789472,0.0,-0.09914155992789472,11851.904523169133,11.851904523169132,0.9999912977218628,119545.26973137177
2025-08-25,MU,BUY,0.09763589744724925,0.1,0.0023641025527507548,282.61727734121354,0.28261727734121356,0.9999997615814209,119545.26973137177
2025-08-25,NFLX,SELL,0.09675294856371532,0.0,-0.09675294856371532,11566.357333354887,11.566357333354887,0.9999948740005493,119545.26973137177
2025-08-25,ORCL,BUY,0.0,0.1,0.1,11954.526973137177,11.954526973137177,0.9999998807907104,119545.26973137177
2025-08-25,PM,BUY,0.09897718116301864,0.1,0.0010228188369813679,122.27315375326559,0.1222731537532656,0.9999992847442627,119545.26973137177
2025-08-25,TMUS,SELL,0.0986076695707747,0.0,-0.0986076695707747,11788.08045642024,11.788080456420241,0.9998770952224731,119545.26973137177
2025-08-25,UNH,SELL,0.1008204207458257,0.0,-0.1008204207458257,12052.604392490122,12.052604392490123,0.9999945163726807,119545.26973137177
2025-08-25,V,SELL,0.09171573334108174,0.0,-0.09171573334108174,10964.182080870183,10.964182080870183,0.9999761581420898,119545.26973137177
2025-09-23,AMAT,SELL,0.11035362127864319,0.0,-0.11035362127864319,14802.762707102474,14.802762707102474,0.13764101266860962,134139.347087899
2025-09-23,AMD,BUY,0.08765366310606054,0.1,0.012346336893939464,1656.1295698802785,1.6561295698802785,0.9999996423721313,134139.347087899
2025-09-23,CMCSA,BUY,0.0,0.1,0.1,13413.9347087899,13.4139347087899,0.9999996423721313,134139.347087899
2025-09-23,COST,SELL,0.0891847188144007,0.0,-0.0891847188144007,11963.17995198157,11.963179951981571,0.9999902248382568,134139.347087899
2025-09-23,CRM,BUY,0.0,0.1,0.1,13413.9347087899,13.4139347087899,0.9999994039535522,134139.347087899
2025-09-23,EMR,BUY,0.08837531495081101,0.1,0.011624685049188996,1559.327662600673,1.559327662600673,0.9999994039535522,134139.347087899
2025-09-23,IBM,SELL,0.10118896857644984,0.0,-0.10118896857644984,13573.422177342909,13.57342217734291,0.9724395871162415,134139.347087899
2025-09-23,INTU,SELL,0.09471304622929104,0.0,-0.09471304622929104,12704.746181903094,12.704746181903094,0.9999827146530151,134139.347087899
2025-09-23,LLY,BUY,0.09560437692772032,0.1,0.0043956230722796835,589.6260089601013,0.5896260089601013,0.9999985694885254,134139.347087899
2025-09-23,MU,SELL,0.12720716149058486,0.0,-0.12720716149058486,17063.48558725198,17.063485587251982,0.0007134053157642484,134139.347087899
2025-09-23,NKE,BUY,0.0,0.1,0.1,13413.9347087899,13.4139347087899,0.9999997615814209,134139.347087899
2025-09-23,ORCL,SELL,0.11863949053808052,0.1,-0.01863949053808052,2500.289090829192,2.500289090829192,0.9999990463256836,134139.347087899
2025-09-23,PM,BUY,0.08707963808795845,0.1,0.012920361912041559,1733.1289110206128,1.733128911020613,0.9999992847442627,134139.347087899
2025-09-23,TGT,BUY,0.0,0.1,0.1,13413.9347087899,13.4139347087899,0.9999995231628418,134139.347087899
2025-09-23,TXN,BUY,0.0,0.1,0.1,13413.9347087899,13.4139347087899,0.9999996423721313,134139.347087899
2025-10-21,ABBV,BUY,0.0,0.1,0.1,13998.176131855435,13.998176131855434,0.9999995231628418,139981.76131855435
2025-10-21,ABT,BUY,0.0,0.1,0.1,13998.176131855435,13.998176131855434,0.9999995231628418,139981.76131855435
2025-10-21,AMD,SELL,0.14160871783031362,0.0,-0.14160871783031362,19822.63773994947,19.82263773994947,0.9999493360519409,139981.76131855435
2025-10-21,CMCSA,BUY,0.09169056772972546,0.1,0.008309432270274544,1163.1689647502644,1.1631689647502645,0.9999986886978149,139981.76131855435
2025-10-21,COP,BUY,0.0,0.1,0.1,13998.176131855435,13.998176131855434,0.9999997615814209,139981.76131855435
2025-10-21,CRM,SELL,0.10310059944872278,0.0,-0.10310059944872278,14432.203503830988,14.432203503830989,0.9977911710739136,139981.76131855435
2025-10-21,EMR,BUY,0.09623955721174,0.1,0.0037604427882600017,526.3934048382905,0.5263934048382906,0.9999991655349731,139981.76131855435
2025-10-21,LLY,SELL,0.10246176398969807,0.1,-0.0024617639896980653,344.6020592285267,0.3446020592285267,0.9999997615814209,139981.76131855435
2025-10-21,NKE,BUY,0.09225426892811416,0.1,0.00774573107188585,1084.2610781424353,1.0842610781424353,0.9999998807907104,139981.76131855435
2025-10-21,ORCL,BUY,0.08407025897258413,0.1,0.015929741027415872,2229.8732063661114,2.2298732063661113,0.9999998807907104,139981.76131855435
2025-10-21,PFE,BUY,0.0,0.1,0.1,13998.176131855435,13.998176131855434,0.9999997615814209,139981.76131855435
2025-10-21,PM,SELL,0.08967787499046391,0.0,-0.08967787499046391,12553.266892470274,12.553266892470274,0.9999533891677856,139981.76131855435
2025-10-21,TGT,SELL,0.10380483012724835,0.0,-0.10380483012724835,14530.782954585558,14.53078295458556,0.9999406337738037,139981.76131855435
2025-10-21,TXN,SELL,0.09509156077138961,0.0,-0.09509156077138961,13311.084163309466,13.311084163309467,0.9999910593032837,139981.76131855435
2025-10-21,VZ,BUY,0.0,0.1,0.1,13998.176131855435,13.998176131855434,0.9999995231628418,139981.76131855435
2025-11-18,ABBV,SELL,0.1007631824633115,0.0,-0.1007631824633115,14133.047131230398,14.133047131230398,0.9999947547912598,140260.03135000553
2025-11-18,ABT,SELL,0.10161759152695819,0.0,-0.10161759152695819,14252.886573283213,14.252886573283213,0.9998584985733032,140260.03135000553
2025-11-18,AMD,BUY,0.0,0.1,0.1,14026.003135000554,14.026003135000554,0.9999998807907104,140260.03135000553
2025-11-18,CMCSA,BUY,0.0910125553931954,0.1,0.008987444606804604,1260.579262306852,1.260579262306852,0.9999997615814209,140260.03135000553
2025-11-18,COP,SELL,0.10442744026344364,0.0,-0.10442744026344364,14646.996045151434,14.646996045151434,0.9999964237213135,140260.03135000553
2025-11-18,EMR,BUY,0.09602124856040671,0.1,0.003978751439593295,558.0598016512351,0.5580598016512351,0.9999998807907104,140260.03135000553
2025-11-18,INTC,BUY,0.0,0.1,0.1,14026.003135000554,14.026003135000554,0.9999998807907104,140260.03135000553
2025-11-18,LLY,SELL,0.1286207677577025,0.0,-0.1286207677577025,18040.352917957134,18.040352917957133,0.6851271986961365,140260.03135000553
2025-11-18,META,BUY,0.0,0.1,0.1,14026.003135000554,14.026003135000554,0.9999998807907104,140260.03135000553
2025-11-18,NKE,BUY,0.09113399648129689,0.1,0.00886600351870312,1243.545931482559,1.243545931482559,0.9999997615814209,140260.03135000553
2025-11-18,NOW,BUY,0.0,0.1,0.1,14026.003135000554,14.026003135000554,0.9999998807907104,140260.03135000553
2025-11-18,ORCL,BUY,0.07988980313124942,0.1,0.020110196868750582,2820.65684326574,2.82065684326574,0.9999998807907104,140260.03135000553
2025-11-18,PFE,SELL,0.10389965046805945,0.0,-0.10389965046805945,14572.968231904635,14.572968231904635,0.9999909400939941,140260.03135000553
2025-11-18,PYPL,BUY,0.0,0.1,0.1,14026.003135000554,14.026003135000554,0.9999998807907104,140260.03135000553
2025-11-18,TSLA,BUY,0.0,0.1,0.1,14026.003135000554,14.026003135000554,0.9999998807907104,140260.03135000553
2025-11-18,VZ,SELL,0.10261376395437624,0.0,-0.10261376395437624,14392.609749182879,14.39260974918288,0.9999957084655762,140260.03135000553
2025-12-17,AMD,BUY,0.08494967745192661,0.1,0.015050322548073397,2134.9681220546236,2.1349681220546235,0.9999998807907104,141855.3067706793
2025-12-17,AVGO,BUY,0.0,0.1,0.1,14185.53067706793,14.18553067706793,0.9999998807907104,141855.3067706793
2025-12-17,CMCSA,SELL,0.1094317837113724,0.0,-0.1094317837113724,15523.479248839358,15.523479248839358,0.31540971994400024,141855.3067706793
2025-12-17,EMR,SELL,0.10255818415758489,0.0,-0.10255818415758489,14548.422675518026,14.548422675518026,0.9999974966049194,141855.3067706793
2025-12-17,GOOGL,BUY,0.0,0.1,0.1,14185.53067706793,14.18553067706793,0.9999997615814209,141855.3067706793
2025-12-17,INTC,SELL,0.10369595969426927,0.1,-0.0036959596942692657,524.2914962426328,0.5242914962426328,0.9999998807907104,141855.3067706793
2025-12-17,MDT,BUY,0.0,0.1,0.1,14185.53067706793,14.18553067706793,0.9999996423721313,141855.3067706793
2025-12-17,META,SELL,0.10739587591885255,0.0,-0.10739587591885255,15234.67492437464,15.23467492437464,0.9999984502792358,141855.3067706793
2025-12-17,NFLX,BUY,0.0,0.1,0.1,14185.53067706793,14.18553067706793,0.9999997615814209,141855.3067706793
2025-12-17,NKE,SELL,0.1044679154552475,0.0,-0.1044679154552475,14819.328194597525,14.819328194597526,0.9999978542327881,141855.3067706793
2025-12-17,NOW,BUY,0.09445312343364376,0.1,0.005546876566356246,786.8538769395575,0.7868538769395576,0.9999996423721313,141855.3067706793
2025-12-17,NVDA,BUY,0.0,0.1,0.1,14185.53067706793,14.18553067706793,0.9999997615814209,141855.3067706793
2025-12-17,ORCL,BUY,0.07992495026943003,0.1,0.020075049730569977,2847.7523379666472,2.8477523379666474,0.9999998807907104,141855.3067706793
2025-12-17,PYPL,BUY,0.09812885045010977,0.1,0.001871149549890233,265.4324934134975,0.2654324934134975,0.9999997615814209,141855.3067706793
2025-12-17,TSLA,SELL,0.11499367945756234,0.0,-0.11499367945756234,16312.463676141668,16.312463676141668,0.9999951124191284,141855.3067706793
2026-01-16,AMD,SELL,0.11136588260291458,0.0,-0.11136588260291458,16582.015758853842,16.582015758853842,0.9999375343322754,148896.73005132607
2026-01-16,AVGO,SELL,0.10286310058897805,0.1,-0.0028631005889780403,426.3063155068559,0.42630631550685594,0.9999988079071045,148896.73005132607
2026-01-16,CRM,BUY,0.0,0.1,0.1,14889.673005132609,14.88967300513261,0.9999995231628418,148896.73005132607
2026-01-16,GOOGL,SELL,0.10584152039727573,0.0,-0.10584152039727573,15759.456290815087,15.759456290815088,0.9997767806053162,148896.73005132607
2026-01-16,INTC,SELL,0.12396861347982599,0.0,-0.12396861347982599,18458.521176142833,18.458521176142835,0.9998468160629272,148896.73005132607
2026-01-16,INTU,BUY,0.0,0.1,0.1,14889.673005132609,14.88967300513261,0.9999995231628418,148896.73005132607
2026-01-16,MDT,BUY,0.09436543111368745,0.1,0.005634568886312558,838.9688824208819,0.8389688824208819,0.9999972581863403,148896.73005132607
2026-01-16,NFLX,BUY,0.08835051160099448,0.1,0.011649488399005523,1734.57072938278,1.7345707293827801,0.9999997615814209,148896.73005132607
2026-01-16,NOW,BUY,0.07742802043236373,0.1,0.022571979567636277,3360.8939484063867,3.3608939484063867,0.9999998807907104,148896.73005132607
2026-01-16,NVDA,SELL,0.10367996453060477,0.1,-0.0036799645306047624,547.9346853119122,0.5479346853119121,0.999998927116394,148896.73005132607
2026-01-16,ORCL,SELL,0.10217214214584891,0.1,-0.0021721421458489043,323.42486272357246,0.32342486272357246,0.9999996423721313,148896.73005132607
2026-01-16,PYPL,BUY,0.08996481310750666,0.1,0.010035186892493345,1494.2065137461873,1.4942065137461873,0.9999996423721313,148896.73005132607
2026-01-16,TSLA,BUY,0.0,0.1,0.1,14889.673005132609,14.88967300513261,0.9999996423721313,148896.73005132607
2026-02-17,ACN,BUY,0.0,0.1,0.1,12811.79334957054,12.811793349570541,0.9999998807907104,128117.9334957054
2026-02-17,AVGO,SELL,0.10980709355910022,0.0,-0.10980709355910022,14068.257909961501,14.0682579099615,0.9999996423721313,128117.9334957054
2026-02-17,CRM,BUY,0.09424031075929983,0.1,0.00575968924070018,737.9194830959556,0.7379194830959556,1.0,128117.9334957054
